unit	geo	time	obs_value	obs_decimals	obs_status
MIO_EUR	SK04	2008	13499.24	2	
MIO_EUR	SK04	2009	12686.4	1	
MIO_EUR	SK04	2010	13494.58	2	
MIO_EUR	SK04	2011	14336.2	1	
MIO_EUR	SK04	2012	15020.99	2	
MIO_EUR	SK04	2013	15107.37	2	
MIO_EUR	SK04	2014	15689.55	2	
MIO_EUR	SK04	2015	16688.62	2	
MIO_EUR	SK04	2016	16766.25	2	
MIO_EUR	SK04	2017	17966.95	2	
MIO_EUR	SK04	2018	19194.06	2	
MIO_EUR	SK04	2019	19760.78	2	e
MIO_NAC	SK04	2000	6808.19	2	
MIO_NAC	SK04	2001	7565.09	2	
MIO_NAC	SK04	2002	8099.08	2	
MIO_NAC	SK04	2003	8877.36	2	
MIO_NAC	SK04	2004	9830.85	2	
MIO_NAC	SK04	2005	10503.56	2	
MIO_NAC	SK04	2006	11298.46	2	
MIO_NAC	SK04	2007	12529.45	2	
MIO_NAC	SK04	2008	14008.27	2	
MIO_NAC	SK04	2009	12686.4	1	
MIO_NAC	SK04	2010	13494.58	2	
MIO_NAC	SK04	2011	14336.2	1	
MIO_NAC	SK04	2012	15020.99	2	
MIO_NAC	SK04	2013	15107.37	2	
MIO_NAC	SK04	2014	15689.55	2	
MIO_NAC	SK04	2015	16688.62	2	
MIO_NAC	SK04	2016	16766.25	2	
MIO_NAC	SK04	2017	17966.95	2	
MIO_NAC	SK04	2018	19194.06	2	
MIO_NAC	SK04	2019	19760.78	2	e
EUR_HAB_EU27_2020	SK04	2000	17		
EUR_HAB_EU27_2020	SK04	2001	18		
EUR_HAB_EU27_2020	SK04	2002	18		
EUR_HAB_EU27_2020	SK04	2003	20		
EUR_HAB_EU27_2020	SK04	2004	22		
EUR_HAB_EU27_2020	SK04	2005	24		
EUR_HAB_EU27_2020	SK04	2006	25		
EUR_HAB_EU27_2020	SK04	2007	29		
EUR_HAB_EU27_2020	SK04	2008	34		
EUR_HAB_EU27_2020	SK04	2009	33		
EUR_HAB_EU27_2020	SK04	2010	34		
EUR_HAB_EU27_2020	SK04	2011	35		
EUR_HAB_EU27_2020	SK04	2012	36		
EUR_HAB_EU27_2020	SK04	2013	36		
EUR_HAB_EU27_2020	SK04	2014	37		
EUR_HAB_EU27_2020	SK04	2015	38		
EUR_HAB_EU27_2020	SK04	2016	37		
EUR_HAB_EU27_2020	SK04	2017	38		
EUR_HAB_EU27_2020	SK04	2018	39		
EUR_HAB_EU27_2020	SK04	2019	39		e
EUR_HAB	SK04	2000	3100		
EUR_HAB	SK04	2001	3400		
EUR_HAB	SK04	2002	3700		
EUR_HAB	SK04	2003	4100		
EUR_HAB	SK04	2004	4700		
EUR_HAB	SK04	2005	5200		
EUR_HAB	SK04	2006	5800		
EUR_HAB	SK04	2007	7100		
EUR_HAB	SK04	2008	8600		
EUR_HAB	SK04	2009	8000		
EUR_HAB	SK04	2010	8500		
EUR_HAB	SK04	2011	8900		
EUR_HAB	SK04	2012	9300		
EUR_HAB	SK04	2013	9400		
EUR_HAB	SK04	2014	9700		
EUR_HAB	SK04	2015	10300		
EUR_HAB	SK04	2016	10400		
EUR_HAB	SK04	2017	11100		
EUR_HAB	SK04	2018	11800		
EUR_HAB	SK04	2019	12200		e
MIO_PPS_EU27_2020	SK04	2000	10950.32	2	
MIO_PPS_EU27_2020	SK04	2001	12140.73	2	
MIO_PPS_EU27_2020	SK04	2002	12728.63	2	
MIO_PPS_EU27_2020	SK04	2003	13388.47	2	
MIO_PPS_EU27_2020	SK04	2004	14228.16	2	
MIO_PPS_EU27_2020	SK04	2005	15230.98	2	
MIO_PPS_EU27_2020	SK04	2006	16192.62	2	
MIO_PPS_EU27_2020	SK04	2007	17864.05	2	
MIO_PPS_EU27_2020	SK04	2008	20223.94	2	
MIO_PPS_EU27_2020	SK04	2009	18578.87	2	
MIO_PPS_EU27_2020	SK04	2010	20341.82	2	
MIO_PPS_EU27_2020	SK04	2011	21102.5	1	
MIO_PPS_EU27_2020	SK04	2012	21993.12	2	
MIO_PPS_EU27_2020	SK04	2013	22191.2	1	
MIO_PPS_EU27_2020	SK04	2014	23158.97	2	
MIO_PPS_EU27_2020	SK04	2015	24406.45	2	
MIO_PPS_EU27_2020	SK04	2016	23136.36	2	
MIO_PPS_EU27_2020	SK04	2017	23890.56	2	
MIO_PPS_EU27_2020	SK04	2018	24991.22	2	
MIO_PPS_EU27_2020	SK04	2019	25098.12	2	e
PPS_EU27_2020_HAB	SK04	2000	7100		
PPS_EU27_2020_HAB	SK04	2001	7800		
PPS_EU27_2020_HAB	SK04	2002	8200		
PPS_EU27_2020_HAB	SK04	2003	8600		
PPS_EU27_2020_HAB	SK04	2004	9100		
PPS_EU27_2020_HAB	SK04	2005	9700		
PPS_EU27_2020_HAB	SK04	2006	10300		
PPS_EU27_2020_HAB	SK04	2007	11300		
PPS_EU27_2020_HAB	SK04	2008	12800		
PPS_EU27_2020_HAB	SK04	2009	11700		
PPS_EU27_2020_HAB	SK04	2010	12800		
PPS_EU27_2020_HAB	SK04	2011	13100		
PPS_EU27_2020_HAB	SK04	2012	13700		
PPS_EU27_2020_HAB	SK04	2013	13800		
PPS_EU27_2020_HAB	SK04	2014	14300		
PPS_EU27_2020_HAB	SK04	2015	15100		
PPS_EU27_2020_HAB	SK04	2016	14300		
PPS_EU27_2020_HAB	SK04	2017	14700		
PPS_EU27_2020_HAB	SK04	2018	15400		
PPS_EU27_2020_HAB	SK04	2019	15400		e
PPS_HAB_EU27_2020	SK04	2000	38		
PPS_HAB_EU27_2020	SK04	2001	41		
PPS_HAB_EU27_2020	SK04	2002	41		
PPS_HAB_EU27_2020	SK04	2003	42		
PPS_HAB_EU27_2020	SK04	2004	43		
PPS_HAB_EU27_2020	SK04	2005	44		
PPS_HAB_EU27_2020	SK04	2006	44		
PPS_HAB_EU27_2020	SK04	2007	46		
PPS_HAB_EU27_2020	SK04	2008	51		
PPS_HAB_EU27_2020	SK04	2009	49		
PPS_HAB_EU27_2020	SK04	2010	51		
PPS_HAB_EU27_2020	SK04	2011	51		
PPS_HAB_EU27_2020	SK04	2012	53		
PPS_HAB_EU27_2020	SK04	2013	53		
PPS_HAB_EU27_2020	SK04	2014	54		
PPS_HAB_EU27_2020	SK04	2015	55		
PPS_HAB_EU27_2020	SK04	2016	51		
PPS_HAB_EU27_2020	SK04	2017	50		
PPS_HAB_EU27_2020	SK04	2018	51		
PPS_HAB_EU27_2020	SK04	2019	50		e
MIO_EUR	TR	2004	327979.74	2	
MIO_EUR	TR	2005	405626.26	2	
MIO_EUR	TR	2006	439887.84	2	
MIO_EUR	TR	2007	496901.43	2	
MIO_EUR	TR	2008	525994.54	2	
MIO_EUR	TR	2009	465245.25	2	
MIO_EUR	TR	2010	584855.5	1	
MIO_EUR	TR	2011	600961.59	2	
MIO_EUR	TR	2012	683587.21	2	
MIO_EUR	TR	2013	719726.47	2	
MIO_EUR	TR	2014	707000.86	2	
MIO_EUR	TR	2015	777042.14	2	
MIO_EUR	TR	2016	785619		
MIO_EUR	TR	2017	760497.01	2	
MIO_EUR	TR	2018	658464.18	2	
MIO_EUR	TR	2019	679510.37	2	
MIO_NAC	TR	2004	582852.8	1	
MIO_NAC	TR	2005	680275.8	1	
MIO_NAC	TR	2006	795757.1	1	
MIO_NAC	TR	2007	887714.4	1	
MIO_NAC	TR	2008	1002756		
MIO_NAC	TR	2009	1006372		
MIO_NAC	TR	2010	1167664		
MIO_NAC	TR	2011	1404928		
MIO_NAC	TR	2012	1581479		
MIO_NAC	TR	2013	1823427		
MIO_NAC	TR	2014	2054898		
MIO_NAC	TR	2015	2350941		
MIO_NAC	TR	2016	2626560		
MIO_NAC	TR	2017	3133704		
MIO_NAC	TR	2018	3758316		
MIO_NAC	TR	2019	4320191		
EUR_HAB	TR	2004	4900		
EUR_HAB	TR	2005	5900		
EUR_HAB	TR	2006	6300		
EUR_HAB	TR	2007	7100		
EUR_HAB	TR	2008	7400		
EUR_HAB	TR	2009	6500		
EUR_HAB	TR	2010	8000		
EUR_HAB	TR	2011	8100		
EUR_HAB	TR	2012	9100		
EUR_HAB	TR	2013	9500		
EUR_HAB	TR	2014	9200		
EUR_HAB	TR	2015	9900		
EUR_HAB	TR	2016	9900		
EUR_HAB	TR	2017	9500		
EUR_HAB	TR	2018	8100		
EUR_HAB	TR	2019	8200		
MIO_PPS_EU27_2020	TR	2004	601106.6	1	
MIO_PPS_EU27_2020	TR	2005	667473.66	2	
MIO_PPS_EU27_2020	TR	2006	751352.19	2	
MIO_PPS_EU27_2020	TR	2007	823299.45	2	
MIO_PPS_EU27_2020	TR	2008	884170.99	2	
MIO_PPS_EU27_2020	TR	2009	839945.25	2	
MIO_PPS_EU27_2020	TR	2010	960265.79	2	
MIO_PPS_EU27_2020	TR	2011	1083923.93	2	
MIO_PPS_EU27_2020	TR	2012	1145542.72	2	
MIO_PPS_EU27_2020	TR	2013	1229047.39	2	
MIO_PPS_EU27_2020	TR	2014	1333033.63	2	
MIO_PPS_EU27_2020	TR	2015	1453845.58	2	
MIO_PPS_EU27_2020	TR	2016	1469576.85	2	
MIO_PPS_EU27_2020	TR	2017	1554871.71	2	
MIO_PPS_EU27_2020	TR	2018	1559959.16	2	
MIO_PPS_EU27_2020	TR	2019	1530761.27	2	
PPS_EU27_2020_HAB	TR	2004	8900		
PPS_EU27_2020_HAB	TR	2005	9800		
PPS_EU27_2020_HAB	TR	2006	10800		
PPS_EU27_2020_HAB	TR	2007	11700		
PPS_EU27_2020_HAB	TR	2008	12400		
PPS_EU27_2020_HAB	TR	2009	11700		
PPS_EU27_2020_HAB	TR	2010	13100		
PPS_EU27_2020_HAB	TR	2011	14600		
MIO_NAC	RSZZ	2015	3053.82	2	
MIO_NAC	RSZZ	2016	3019.03	2	
MIO_NAC	RSZZ	2017	3105.89	2	
MIO_NAC	RSZZ	2018	2695.94	2	
MIO_NAC	RSZZ	2019	2642.55	2	
MIO_PPS_EU27_2020	RSZZ	2012	51.9	1	
MIO_PPS_EU27_2020	RSZZ	2013	47.2	1	
MIO_EUR	PL42	2014	15364.88	2	
MIO_EUR	PL42	2015	16253.97	2	
MIO_EUR	PL42	2016	15942.33	2	
MIO_EUR	PL42	2017	17316.07	2	
MIO_EUR	PL42	2018	18362.59	2	
MIO_EUR	PL42	2019	19566.37	2	p
MIO_NAC	PL42	2000	32866.59	2	
MIO_NAC	PL42	2001	33686.18	2	
MIO_NAC	PL42	2002	34472.56	2	
MIO_NAC	PL42	2003	34774.18	2	
MIO_NAC	PL42	2004	37409.88	2	
MIO_NAC	PL42	2005	39864.13	2	
MIO_NAC	PL42	2006	42730.28	2	
MIO_NAC	PL42	2007	46625.47	2	
MIO_NAC	PL42	2008	51086.85	2	
MIO_NAC	PL42	2009	53092.31	2	
MIO_NAC	PL42	2010	55453.06	2	
MIO_NAC	PL42	2011	58857.06	2	
MIO_NAC	PL42	2012	61003.54	2	
MIO_NAC	PL42	2013	61521.08	2	
MIO_NAC	PL42	2014	64291.26	2	
MIO_NAC	PL42	2015	68008.26	2	
MIO_NAC	PL42	2016	69559.56	2	
MIO_NAC	PL42	2017	73714.5	1	
MIO_NAC	PL42	2018	78252.16	2	
MIO_NAC	PL42	2019	84088.41	2	p
EUR_HAB_EU27_2020	PL42	2000	26		
EUR_HAB_EU27_2020	PL42	2001	28		
EUR_HAB_EU27_2020	PL42	2002	26		
EUR_HAB_EU27_2020	PL42	2003	23		
EUR_HAB_EU27_2020	PL42	2004	23		
EUR_HAB_EU27_2020	PL42	2005	27		
EUR_HAB_EU27_2020	PL42	2006	28		
EUR_HAB_EU27_2020	PL42	2007	30		
EUR_HAB_EU27_2020	PL42	2008	34		
EUR_HAB_EU27_2020	PL42	2009	30		
EUR_HAB_EU27_2020	PL42	2010	32		
EUR_HAB_EU27_2020	PL42	2011	32		
EUR_HAB_EU27_2020	PL42	2012	33		
EUR_HAB_EU27_2020	PL42	2013	33		
EUR_HAB_EU27_2020	PL42	2014	34		
EUR_HAB_EU27_2020	PL42	2015	35		
EUR_HAB_EU27_2020	PL42	2016	33		
EUR_HAB_EU27_2020	PL42	2017	35		
EUR_HAB_EU27_2020	PL42	2018	36		
EUR_HAB_EU27_2020	PL42	2019	37		p
EUR_HAB	PL42	2000	4800		
EUR_HAB	PL42	2001	5400		
EUR_HAB	PL42	2002	5300		
EUR_HAB	PL42	2003	4700		
EUR_HAB	PL42	2004	4900		
EUR_HAB	PL42	2005	5800		
EUR_HAB	PL42	2006	6500		
EUR_HAB	PL42	2007	7300		
EUR_HAB	PL42	2008	8600		
EUR_HAB	PL42	2009	7200		
EUR_HAB	PL42	2010	8100		
EUR_HAB	PL42	2011	8300		
EUR_HAB	PL42	2012	8500		
EUR_HAB	PL42	2013	8500		
EUR_HAB	PL42	2014	8900		
EUR_HAB	PL42	2015	9500		
EUR_HAB	PL42	2016	9300		
EUR_HAB	PL42	2017	10100		
EUR_HAB	PL42	2018	10800		
EUR_HAB	PL42	2019	11500		p
MIO_PPS_EU27_2020	PL42	2000	14892.85	2	
MIO_PPS_EU27_2020	PL42	2001	15175.12	2	
MIO_PPS_EU27_2020	PL42	2002	15698.74	2	
MIO_PPS_EU27_2020	PL42	2003	15820.9	1	
MIO_PPS_EU27_2020	PL42	2004	16700.77	2	
MIO_PPS_EU27_2020	PL42	2005	17479.13	2	
MIO_PPS_EU27_2020	PL42	2006	18354.06	2	
MIO_PPS_EU27_2020	PL42	2007	19856.34	2	
MIO_PPS_EU27_2020	PL42	2008	21516.23	2	
MIO_PPS_EU27_2020	PL42	2009	21446.07	2	
MIO_PPS_EU27_2020	PL42	2010	23254.17	2	
MIO_PPS_EU27_2020	PL42	2011	24354.61	2	
MIO_PPS_EU27_2020	PL42	2012	25089.57	2	
MIO_PPS_EU27_2020	PL42	2013	25187.75	2	
MIO_PPS_EU27_2020	PL42	2014	26067.48	2	
MIO_PPS_EU27_2020	PL42	2015	27697.42	2	
MIO_PPS_EU27_2020	PL42	2016	27873.55	2	
MIO_PPS_EU27_2020	PL42	2017	29043.64	2	
MIO_PPS_EU27_2020	PL42	2018	30368.55	2	
MIO_PPS_EU27_2020	PL42	2019	32008.44	2	p
PPS_EU27_2020_HAB	PL42	2000	8800		
PPS_EU27_2020_HAB	PL42	2001	8900		
PPS_EU27_2020_HAB	PL42	2002	9200		
PPS_EU27_2020_HAB	PL42	2003	9300		
PPS_EU27_2020_HAB	PL42	2004	9800		
PPS_EU27_2020_HAB	PL42	2005	10300		
PPS_EU27_2020_HAB	PL42	2006	10800		
PPS_EU27_2020_HAB	PL42	2007	11700		
PPS_EU27_2020_HAB	PL42	2008	12700		
PPS_EU27_2020_HAB	PL42	2009	12600		
PPS_EU27_2020_HAB	PL42	2010	13500		
PPS_EU27_2020_HAB	PL42	2011	14100		
PPS_EU27_2020_HAB	PL42	2012	14600		
PPS_EU27_2020_HAB	PL42	2013	14600		
PPS_EU27_2020_HAB	PL42	2014	15200		
PPS_EU27_2020_HAB	PL42	2015	16200		
PPS_EU27_2020_HAB	PL42	2016	16300		
PPS_EU27_2020_HAB	PL42	2017	17000		
PPS_EU27_2020_HAB	PL42	2018	17800		
PPS_EU27_2020_HAB	PL42	2019	18800		p
PPS_HAB_EU27_2020	PL42	2000	48		
PPS_HAB_EU27_2020	PL42	2001	46		
PPS_HAB_EU27_2020	PL42	2002	47		
PPS_HAB_EU27_2020	PL42	2003	46		
PPS_HAB_EU27_2020	PL42	2004	46		
PPS_HAB_EU27_2020	PL42	2005	47		
PPS_HAB_EU27_2020	PL42	2006	47		
PPS_HAB_EU27_2020	PL42	2007	48		
PPS_HAB_EU27_2020	PL42	2008	50		
PPS_HAB_EU27_2020	PL42	2009	52		
PPS_HAB_EU27_2020	PL42	2010	54		
PPS_HAB_EU27_2020	PL42	2011	55		
PPS_HAB_EU27_2020	PL42	2012	57		
PPS_HAB_EU27_2020	PL42	2013	56		
PPS_HAB_EU27_2020	PL42	2014	57		
PPS_HAB_EU27_2020	PL42	2015	59		
PPS_HAB_EU27_2020	PL42	2016	58		
PPS_HAB_EU27_2020	PL42	2017	58		
PPS_HAB_EU27_2020	PL42	2018	59		
PPS_HAB_EU27_2020	PL42	2019	60		p
MIO_EUR	PL43	2000	4401.11	2	
MIO_EUR	PL43	2001	4982.23	2	
MIO_EUR	PL43	2002	4889.3	1	
MIO_EUR	PL43	2003	4398.5	1	
MIO_EUR	PL43	2004	4830.23	2	
MIO_EUR	PL43	2005	5883.71	2	
MIO_EUR	PL43	2006	6514.33	2	
MIO_EUR	PL43	2007	7407.44	2	
MIO_EUR	PL43	2008	8410.54	2	
MIO_EUR	PL43	2009	7174.17	2	
MIO_EUR	PL43	2010	8166.94	2	
MIO_EUR	PL43	2011	8403.41	2	
MIO_EUR	PL43	2012	8582.1	1	
MIO_EUR	PL43	2013	8707		
MIO_EUR	PL43	2014	9183.22	2	
MIO_EUR	PL43	2015	9545.24	2	
MIO_EUR	PL43	2016	9510.61	2	
MIO_EUR	PL43	2017	10217.97	2	
MIO_EUR	PL43	2018	10828.28	2	
MIO_EUR	PL43	2019	11418.35	2	p
MIO_NAC	PL43	2000	17640.54	2	
MIO_NAC	PL43	2001	18295.24	2	
MIO_NAC	PL43	2002	18859.99	2	
MIO_NAC	PL43	2003	19351.65	2	
MIO_NAC	PL43	2004	21865.49	2	
MIO_NAC	PL43	2005	23670.18	2	
MIO_NAC	PL43	2006	25379.16	2	
MIO_NAC	PL43	2007	28027.53	2	
MIO_NAC	PL43	2008	29538.65	2	
MIO_NAC	PL43	2009	31046.94	2	
MIO_NAC	PL43	2010	32624.46	2	
MIO_NAC	PL43	2011	34627.09	2	
MIO_NAC	PL43	2012	35913.53	2	
MIO_NAC	PL43	2013	36547.62	2	
MIO_NAC	PL43	2014	38425.35	2	
MIO_NAC	PL43	2015	39938.23	2	
MIO_NAC	PL43	2016	41496.67	2	
MIO_NAC	PL43	2017	43497.91	2	
MIO_NAC	PL43	2018	46144.7	1	
MIO_NAC	PL43	2019	49071.49	2	p
EUR_HAB_EU27_2020	PL43	2000	24		
EUR_HAB_EU27_2020	PL43	2001	26		
EUR_HAB_EU27_2020	PL43	2002	24		
EUR_HAB_EU27_2020	PL43	2003	21		
EUR_HAB_EU27_2020	PL43	2004	23		
EUR_HAB_EU27_2020	PL43	2005	26		
EUR_HAB_EU27_2020	PL43	2006	28		
EUR_HAB_EU27_2020	PL43	2007	30		
EUR_HAB_EU27_2020	PL43	2008	33		
EUR_HAB_EU27_2020	PL43	2009	29		
EUR_HAB_EU27_2020	PL43	2010	32		
EUR_HAB_EU27_2020	PL43	2011	32		
EUR_HAB_EU27_2020	PL43	2012	33		
EUR_HAB_EU27_2020	PL43	2013	33		
EUR_HAB_EU27_2020	PL43	2014	34		
EUR_HAB_EU27_2020	PL43	2015	34		
EUR_HAB_EU27_2020	PL43	2016	33		
EUR_HAB_EU27_2020	PL43	2017	34		
EUR_HAB_EU27_2020	PL43	2018	35		
EUR_HAB_EU27_2020	PL43	2019	36		p
EUR_HAB	PL43	2000	4400		
EUR_HAB	PL43	2001	4900		
EUR_HAB	PL43	2002	4800		
EUR_HAB	PL43	2003	4400		
EUR_HAB	PL43	2004	4800		
EUR_HAB	PL43	2005	5800		
EUR_HAB	PL43	2006	6500		
EUR_HAB	PL43	2007	7300		
EUR_HAB	PL43	2008	8300		
EUR_HAB	PL43	2009	7000		
EUR_HAB	PL43	2010	8000		
EUR_HAB	PL43	2011	8200		
EUR_HAB	PL43	2012	8400		
EUR_HAB	PL43	2013	8500		
EUR_HAB	PL43	2014	9000		
EUR_HAB	PL43	2015	9400		
EUR_HAB	PL43	2016	9300		
EUR_HAB	PL43	2017	10100		
EUR_HAB	PL43	2018	10700		
EUR_HAB	PL43	2019	11300		p
MIO_PPS_EU27_2020	PL43	2000	7993.47	2	
MIO_PPS_EU27_2020	PL43	2001	8241.73	2	
MIO_PPS_EU27_2020	PL43	2002	8588.81	2	
MIO_PPS_EU27_2020	PL43	2003	8804.25	2	
MIO_PPS_EU27_2020	PL43	2004	9761.33	2	
EUR_HAB_EU27_2020	PT17	2005	99		
EUR_HAB_EU27_2020	PT17	2006	98		
EUR_HAB_EU27_2020	PT17	2007	97		
EUR_HAB_EU27_2020	PT17	2008	96		
PPS_EU27_2020_HAB	TR63	2009	7100		
PPS_EU27_2020_HAB	TR63	2010	8200		
PPS_EU27_2020_HAB	TR63	2011	9000		
PPS_EU27_2020_HAB	TR63	2012	9100		
PPS_EU27_2020_HAB	TR63	2013	9800		
PPS_EU27_2020_HAB	TR63	2014	10400		
PPS_EU27_2020_HAB	TR63	2015	11300		
PPS_EU27_2020_HAB	TR63	2016	11600		
PPS_EU27_2020_HAB	TR63	2017	12300		
PPS_EU27_2020_HAB	TR63	2018	12400		
PPS_EU27_2020_HAB	TR63	2019	11500		
MIO_EUR	TR7	2004	13024.62	2	
MIO_EUR	TR7	2005	16043.93	2	
MIO_EUR	TR7	2006	16965.2	1	
MIO_EUR	TR7	2007	19052.56	2	
MIO_EUR	TR7	2008	19996.43	2	
MIO_EUR	TR7	2009	17940.5	1	
MIO_EUR	TR7	2010	23077.34	2	
MIO_EUR	TR7	2011	23348.54	2	
MIO_EUR	TR7	2012	26033.56	2	
MIO_EUR	TR7	2013	26904.19	2	
MIO_EUR	TR7	2014	26538.23	2	
MIO_EUR	TR7	2015	29043.79	2	
MIO_EUR	TR7	2016	29191		
MIO_EUR	TR7	2017	27749.85	2	
MIO_EUR	TR7	2018	23649.83	2	
MIO_EUR	TR7	2019	24425.44	2	
MIO_NAC	TR7	2004	23146.05	2	
MIO_NAC	TR7	2005	26907.28	2	
MIO_NAC	TR7	2006	30690.05	2	
MIO_NAC	TR7	2007	34037.4	1	
MIO_NAC	TR7	2008	38121.19	2	
MIO_NAC	TR7	2009	38807.11	2	
MIO_NAC	TR7	2010	46073.91	2	
MIO_NAC	TR7	2011	54584.22	2	
MIO_NAC	TR7	2012	60228.64	2	
MIO_NAC	TR7	2013	68161.77	2	
MIO_NAC	TR7	2014	77133.36	2	
MIO_NAC	TR7	2015	87871.97	2	
MIO_NAC	TR7	2016	97594.26	2	
MIO_NAC	TR7	2017	114346.04	2	
MIO_NAC	TR7	2018	134986.13	2	
MIO_NAC	TR7	2019	155292.09	2	
EUR_HAB	TR7	2004	3500		
EUR_HAB	TR7	2005	4300		
EUR_HAB	TR7	2006	4500		
EUR_HAB	TR7	2007	5100		
EUR_HAB	TR7	2008	5300		
EUR_HAB	TR7	2009	4700		
EUR_HAB	TR7	2010	6000		
EUR_HAB	TR7	2011	6100		
EUR_HAB	TR7	2012	6800		
EUR_HAB	TR7	2013	7000		
EUR_HAB	TR7	2014	6800		
EUR_HAB	TR7	2015	7500		
EUR_HAB	TR7	2016	7400		
EUR_HAB	TR7	2017	7000		
EUR_HAB	TR7	2018	5900		
EUR_HAB	TR7	2019	6000		
MIO_PPS_EU27_2020	TR7	2004	23870.94	2	
MIO_PPS_EU27_2020	TR7	2005	26400.91	2	
MIO_PPS_EU27_2020	TR7	2006	28977.48	2	
MIO_PPS_EU27_2020	TR7	2007	31567.55	2	
MIO_PPS_EU27_2020	TR7	2008	33613.01	2	
MIO_PPS_EU27_2020	TR7	2009	32389.46	2	
MIO_PPS_EU27_2020	TR7	2010	37890.35	2	
MIO_PPS_EU27_2020	TR7	2011	42112.58	2	
MIO_PPS_EU27_2020	TR7	2012	43626.56	2	
MIO_PPS_EU27_2020	TR7	2013	45943.19	2	
MIO_PPS_EU27_2020	TR7	2014	50037.21	2	
MIO_PPS_EU27_2020	TR7	2015	54340.91	2	
MIO_PPS_EU27_2020	TR7	2016	54604.6	1	
MIO_PPS_EU27_2020	TR7	2017	56735.87	2	
MIO_PPS_EU27_2020	TR7	2018	56028.51	2	
MIO_PPS_EU27_2020	TR7	2019	55024.21	2	
PPS_EU27_2020_HAB	TR7	2004	6400		
PPS_EU27_2020_HAB	TR7	2005	7000		
PPS_EU27_2020_HAB	TR7	2006	7700		
PPS_EU27_2020_HAB	TR7	2007	8400		
PPS_EU27_2020_HAB	TR7	2008	8900		
PPS_EU27_2020_HAB	TR7	2009	8500		
PPS_EU27_2020_HAB	TR7	2010	9900		
PPS_EU27_2020_HAB	TR7	2011	10900		
PPS_EU27_2020_HAB	TR7	2012	11300		
PPS_EU27_2020_HAB	TR7	2013	11900		
PPS_EU27_2020_HAB	TR7	2014	12900		
PPS_EU27_2020_HAB	TR7	2015	14000		
PPS_EU27_2020_HAB	TR7	2016	13900		
PPS_EU27_2020_HAB	TR7	2017	14300		
PPS_EU27_2020_HAB	TR7	2018	13900		
PPS_EU27_2020_HAB	TR7	2019	13500		
MIO_EUR	TR71	2004	4750.62	2	
MIO_EUR	TR71	2005	5783.06	2	
MIO_EUR	TR71	2006	6017.26	2	
MIO_EUR	TR71	2007	6799.38	2	
MIO_EUR	TR71	2008	7162.66	2	
MIO_EUR	TR71	2009	6587.67	2	
MIO_EUR	TR71	2010	8551.89	2	
MIO_EUR	TR71	2011	8650.62	2	
MIO_EUR	TR71	2012	9524.93	2	
MIO_EUR	TR71	2013	9787.62	2	
MIO_EUR	TR71	2014	9716.71	2	
MIO_EUR	TR71	2015	10824.19	2	
MIO_EUR	TR71	2016	10648.53	2	
MIO_EUR	TR71	2017	10373.51	2	
MIO_EUR	TR71	2018	8980.12	2	
MIO_EUR	TR71	2019	9252.12	2	
MIO_NAC	TR71	2004	8442.32	2	
MIO_NAC	TR71	2005	9698.77	2	
MIO_NAC	TR71	2006	10885.22	2	
MIO_NAC	TR71	2007	12147.1	1	
MIO_NAC	TR71	2008	13654.9	1	
MIO_NAC	TR71	2009	14249.79	2	
MIO_NAC	TR71	2010	17073.84	2	
MIO_NAC	TR71	2011	20223.43	2	
MIO_NAC	TR71	2012	22035.93	2	
MIO_NAC	TR71	2013	24796.94	2	
MIO_NAC	TR71	2014	28241.63	2	
MIO_NAC	TR71	2015	32748.58	2	
MIO_NAC	TR71	2016	35601.24	2	
MIO_NAC	TR71	2017	42745.07	2	
MIO_NAC	TR71	2018	51255.81	2	
MIO_NAC	TR71	2019	58823.16	2	
EUR_HAB	TR71	2004	3200		
EUR_HAB	TR71	2005	3900		
EUR_HAB	TR71	2006	4100		
EUR_HAB	TR71	2007	4600		
EUR_HAB	TR71	2008	4800		
EUR_HAB	TR71	2009	4400		
EUR_HAB	TR71	2010	5700		
EUR_HAB	TR71	2011	5800		
EUR_HAB	TR71	2012	6400		
EUR_HAB	TR71	2013	6500		
EUR_HAB	TR71	2014	6400		
EUR_HAB	TR71	2015	7200		
EUR_HAB	TR71	2016	7000		
EUR_HAB	TR71	2017	6700		
EUR_HAB	TR71	2018	5700		
EUR_HAB	TR71	2019	5800		
MIO_PPS_EU27_2020	TR71	2004	8706.72	2	
MIO_PPS_EU27_2020	TR71	2005	9516.25	2	
MIO_PPS_EU27_2020	TR71	2006	10277.8	1	
MIO_PPS_EU27_2020	TR71	2007	11265.67	2	
MIO_PPS_EU27_2020	TR71	2008	12040.08	2	
MIO_PPS_EU27_2020	TR71	2009	11893.26	2	
MIO_PPS_EU27_2020	TR71	2010	14041.22	2	
MIO_PPS_EU27_2020	TR71	2011	15602.69	2	
MIO_PPS_EU27_2020	TR71	2012	15961.71	2	
MIO_PPS_EU27_2020	TR71	2013	16713.92	2	
MIO_PPS_EU27_2020	TR71	2014	18320.64	2	
MIO_PPS_EU27_2020	TR71	2015	20252.05	2	
MIO_PPS_EU27_2020	TR71	2016	19919.12	2	
MIO_PPS_EU27_2020	TR71	2017	21209.12	2	
MIO_PPS_EU27_2020	TR71	2018	21274.68	2	
MIO_PPS_EU27_2020	TR71	2019	20842.65	2	
PPS_EU27_2020_HAB	TR71	2004	5900		
