FREQ;REF_AREA;COUNTERPART_AREA;REF_SECTOR;COUNTERPART_SECTOR;ACCOUNTING_ENTRY;STO;ACTIVITY;VALUATION;PRICES;UNIT_MEASURE;TRANSFORMATION;TIME_PERIOD;OBS_VALUE;OBS_STATUS;CONF_STATUS;COMMENT_OBS;EMBARGO_DATE;PRE_BREAK_VALUE;COMMENT_DSET;REF_PERIOD_DETAIL;REPYEARSTART;REPYEAREND;TIME_FORMAT;TIME_PER_COLLECT;DECIMALS;TABLE_IDENTIFIER;TITLE;TITLE_COMPL;UNIT_MULT;LAST_UPDATE;COMPILING_ORG;COMMENT_TS;DATA_COMP;CURRENCY;DISS_ORG
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2002;3219;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2003;3565;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2004;3557;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2005;3548;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2006;3884;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2007;4386;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2008;4711;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2009;4585;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2010;4326;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2011;4536;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2012;5058;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2013;5264;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2014;5217;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2015;5416;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2016;5382;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2017;5944;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2018;6466;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;BTE;_Z;V;XDC;N;2019;7084;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2000;2584;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2001;2565;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2002;2373;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2003;2581;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2004;2539;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2005;2360;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2006;2580;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2007;3016;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2008;3377;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2009;3261;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2010;3240;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2011;3006;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2012;3264;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2013;3616;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2014;3449;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2015;3736;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2016;3890;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2017;4174;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2018;4543;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;C;_Z;V;XDC;N;2019;5016;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2000;568;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2001;557;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2002;549;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2003;640;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2004;551;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2005;662;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2006;678;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2007;649;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2008;373;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2009;411;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2010;467;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2011;395;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2012;441;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2013;465;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2014;427;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2015;375;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2016;427;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2017;437;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2018;495;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;F;_Z;V;XDC;N;2019;561;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2000;3751;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2001;3418;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2002;3308;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2003;3432;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2004;4311;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2005;4371;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2006;4042;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2007;4556;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2008;4831;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2009;4694;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2010;4011;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2011;4875;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2012;4539;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2013;4470;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2014;4662;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2015;4780;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2016;5605;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2017;5547;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2018;5827;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTI;_Z;V;XDC;N;2019;6415;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2000;6425;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2001;5800;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2002;5286;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2003;5162;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2004;6092;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2005;5938;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2006;5717;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2007;6403;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2008;6891;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2009;6441;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2010;5085;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2011;6550;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2012;6311;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2013;6469;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2014;6764;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2015;6952;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2016;7661;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2017;7647;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2018;8374;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;GTJ;_Z;V;XDC;N;2019;9321;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2000;2673;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2001;2382;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2002;1979;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2003;1729;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2004;1781;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2005;1567;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2006;1675;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2007;1848;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2008;2060;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2009;1747;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2010;1075;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2011;1675;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2012;1772;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2013;1998;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2014;2102;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2015;2171;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2016;2056;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2017;2100;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2018;2547;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;J;_Z;V;XDC;N;2019;2906;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2000;1013;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2001;995;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2002;932;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2003;843;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2004;862;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2005;882;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2006;816;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2007;707;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2008;615;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2009;709;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2010;750;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2011;970;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2012;901;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2013;954;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2014;1088;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2015;1227;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2016;1138;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2017;1150;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2018;1384;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;K;_Z;V;XDC;N;2019;1428;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2000;11065;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2001;10890;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2002;11322;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2003;12570;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2004;12750;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2005;12501;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2006;13424;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2007;13920;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2008;14521;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2009;13588;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2010;14471;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2011;15387;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2012;15306;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2013;15868;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2014;15429;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2015;15735;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
A;AT1;W2;S1;S1;D;P51G;KTN;_Z;V;XDC;N;2016;16166;A;F;;;;;C;;;P1Y;;0;T1002;;;6;2021-12-14T14:17:24;;;;;
